seed,target,variant,variant_name,n_target,n_loo_benign,h2_strict_rescue_recall,h2_binary_recall,ae_only_rescue_recall,flag_rate_all,false_alert_rate_benign,case1_pct,case2_pct,case3_pct,case4_pct,case5_pct
100,Recon_VulScan,confidence_0.7,Confidence floor (τ=0.7),973,524,0.5362595419847328,0.750256937307297,0.45229007633587787,0.9655742445094971,0.1982875528492036,0.2446043165467626,0.3854059609455293,0.05858170606372045,0.249743062692703,0.06166495375128469
100,Recon_VulScan,entropy_benign_p90,Entropy (benign-val p90),973,524,0.8454198473282443,0.9167523124357657,0.45229007633587787,0.9696178726570941,0.2813040125508549,0.02158273381294964,0.6084275436793423,0.041109969167523124,0.08324768756423433,0.24563206577595068
100,Recon_VulScan,entropy_benign_p95,Entropy (benign-val p95),973,524,0.7404580152671756,0.8602261048304214,0.45229007633587787,0.967571402314103,0.23532852926316908,0.1264131551901336,0.5035971223021583,0.052415210688591986,0.1397738951695786,0.1778006166495375
100,Recon_VulScan,entropy_benign_p99,Entropy (benign-val p99),973,524,0.5229007633587787,0.7430626927029804,0.45229007633587787,0.9653691491793945,0.19475097721168932,0.35765673175745116,0.2723535457348407,0.06885919835560124,0.2569373072970195,0.044193216855087356
100,Recon_VulScan,ensemble_p90,Ensemble AE+IF (p90),973,524,0.09351145038167939,0.5118191161356629,0.45229007633587787,0.9628508475032165,0.14787140691892467,0.010277492291880781,0.050359712230215826,0.4511819116135663,0.4881808838643371,0.0
100,Recon_VulScan,ensemble_p95,Ensemble AE+IF (p95),973,524,0.03435114503816794,0.4799588900308325,0.45229007633587787,0.9617738168353006,0.12465764352381206,0.003083247687564234,0.018499486125385406,0.45837615621788286,0.5200411099691675,0.0
100,Recon_VulScan,conf07_ent_p95,"Confidence + Entropy (τ=0.7, benign p95)",973,524,0.7404580152671756,0.8602261048304214,0.45229007633587787,0.967571402314103,0.23532852926316908,0.1264131551901336,0.5035971223021583,0.052415210688591986,0.1397738951695786,0.1778006166495375
100,Recon_VulScan,full_enhanced,Full enhanced (conf+ent+ensemble),973,524,0.5324427480916031,0.7482014388489209,0.45229007633587787,0.9668843889952347,0.22216608610099184,0.003083247687564234,0.05755395683453238,0.17574511819116137,0.2517985611510791,0.5118191161356629
100,MQTT_Malformed_Data,baseline_ae_p90,"Baseline (Phase 6, AE p90)",1747,437,0.36155606407322655,0.8402976531196337,0.36155606407322655,0.964572303388668,0.1878373707022629,0.4670864338866629,0.090440755580996,0.28277046365197483,0.15970234688036633,0.0
100,MQTT_Malformed_Data,baseline_ae_p95,Baseline (AE p95),1747,437,0.2700228832951945,0.81740125930166,0.36155606407322655,0.9596219969784863,0.07360331853112452,0.4024041213508872,0.06754436176302232,0.34745277618775045,0.18259874069834,0.0
100,MQTT_Malformed_Data,confidence_0.6,Confidence floor (τ=0.6),1747,437,0.4233409610983982,0.8557527189467659,0.36155606407322655,0.9648379186522434,0.19081553966016965,0.4344590726960504,0.12306811677160848,0.2701774470520893,0.14424728105323412,0.028048082427017746
100,MQTT_Malformed_Data,confidence_0.7,Confidence floor (τ=0.7),1747,437,0.5308924485125858,0.882655981682885,0.36155606407322655,0.965242505614905,0.19637301566197782,0.41442472810532344,0.14310246136233543,0.2615912993703492,0.11734401831711505,0.06353749284487693
100,MQTT_Malformed_Data,entropy_benign_p90,Entropy (benign-val p90),1747,437,0.9679633867276888,0.9919862621637092,0.36155606407322655,0.9694094151084651,0.27901720424389076,0.21980538065254723,0.3377218088151116,0.19519175729822552,0.008013737836290785,0.23926731539782484
100,MQTT_Malformed_Data,entropy_benign_p95,Entropy (benign-val p95),1747,437,0.9153318077803204,0.9788208357183743,0.36155606407322655,0.9671343139056875,0.22860105831361183,0.28906697195191755,0.2684602175157413,0.21866056096164854,0.021179164281625643,0.20263308528906698
100,MQTT_Malformed_Data,entropy_benign_p99,Entropy (benign-val p99),1747,437,0.4279176201372998,0.8568975386376646,0.36155606407322655,0.9649948221834695,0.1926768952588614,0.4367487120778477,0.12077847738981111,0.28219805380652546,0.14310246136233543,0.017172295363480253
100,MQTT_Malformed_Data,ensemble_p90,Ensemble AE+IF (p90),1747,437,0.32036613272311215,0.8299942759015455,0.36155606407322655,0.9626558388286928,0.14848299518706623,0.4985689753863766,0.08013737836290784,0.25128792215226103,0.1700057240984545,0.0
100,MQTT_Malformed_Data,ensemble_p95,Ensemble AE+IF (p95),1747,437,0.13043478260869565,0.7824842587292501,0.36155606407322655,0.9615014771346725,0.12510968702635147,0.17172295363480253,0.03262736119061248,0.5781339439038351,0.21751574127074985,0.0
100,MQTT_Malformed_Data,conf07_ent_p95,"Confidence + Entropy (τ=0.7, benign p95)",1747,437,0.9153318077803204,0.9788208357183743,0.36155606407322655,0.9671343139056875,0.22860105831361183,0.28906697195191755,0.2684602175157413,0.21866056096164854,0.021179164281625643,0.20263308528906698
100,MQTT_Malformed_Data,full_enhanced,Full enhanced (conf+ent+ensemble),1747,437,0.9267734553775744,0.9816828849456211,0.36155606407322655,0.9664517835448543,0.21506634403169622,0.3085289066971952,0.2701774470520893,0.1991986262163709,0.018317115054378934,0.20377790497996565
100,MQTT_DoS_Connect_Flood,baseline_ae_p90,"Baseline (Phase 6, AE p90)",3131,0,,1.0,,0.9648805067535763,0.1911080383971069,0.9996806132226126,0.0,0.00031938677738741617,0.0,0.0
100,MQTT_DoS_Connect_Flood,baseline_ae_p95,Baseline (AE p95),3131,0,,1.0,,0.9605398826361586,0.09067460845055442,0.9996806132226126,0.0,0.00031938677738741617,0.0,0.0
100,MQTT_DoS_Connect_Flood,confidence_0.6,Confidence floor (τ=0.6),3131,0,,1.0,,0.9653153536829742,0.19661233281038104,0.948578728840626,0.05110188438198659,0.0,0.0,0.00031938677738741617
100,MQTT_DoS_Connect_Flood,confidence_0.7,Confidence floor (τ=0.7),3131,0,,1.0,,0.9656639036701977,0.2015050389555136,0.8891727882465665,0.110507824976046,0.0,0.0,0.00031938677738741617
100,MQTT_DoS_Connect_Flood,entropy_benign_p90,Entropy (benign-val p90),3131,0,,1.0,,0.9695136438827796,0.28093174143111654,0.5921430852762696,0.407537527946343,0.0,0.0,0.00031938677738741617
100,MQTT_DoS_Connect_Flood,entropy_benign_p95,Entropy (benign-val p95),3131,0,,1.0,,0.9674851053719287,0.23495625814343074,0.7269243053337592,0.2727563078888534,0.0,0.0,0.00031938677738741617
100,MQTT_DoS_Connect_Flood,entropy_benign_p99,Entropy (benign-val p99),3131,0,,1.0,,0.965528294189638,0.19916504906001542,0.9687000958160332,0.030980517406579366,0.0,0.0,0.00031938677738741617
100,MQTT_DoS_Connect_Flood,ensemble_p90,Ensemble AE+IF (p90),3131,0,,1.0,,0.9635871733604702,0.1660329194033026,0.3653784733312041,0.0,0.6346215266687959,0.0,0.0
100,MQTT_DoS_Connect_Flood,ensemble_p95,Ensemble AE+IF (p95),3131,0,,1.0,,0.9625157463900981,0.14268620203685484,0.00830405621207282,0.0,0.9916959437879271,0.0,0.0
100,MQTT_DoS_Connect_Flood,conf07_ent_p95,"Confidence + Entropy (τ=0.7, benign p95)",3131,0,,1.0,,0.9674851053719287,0.23495625814343074,0.7269243053337592,0.2727563078888534,0.0,0.0,0.00031938677738741617
100,MQTT_DoS_Connect_Flood,full_enhanced,Full enhanced (conf+ent+ensemble),3131,0,,1.0,,0.9668227483222529,0.2220065413353897,0.24560843181092304,0.11977004152028106,0.48131587352283617,0.0,0.15330565314595976
100,ARP_Spoofing,baseline_ae_p90,"Baseline (Phase 6, AE p90)",1744,312,0.2948717948717949,0.8738532110091743,0.2948717948717949,0.964650755154281,0.18693328369718404,0.5,0.052752293577981654,0.3211009174311927,0.12614678899082568,0.0
100,ARP_Spoofing,baseline_ae_p95,Baseline (AE p95),1744,312,0.1891025641025641,0.8549311926605505,0.2948717948717949,0.9593944868582085,0.06522721833701173,0.25229357798165136,0.0338302752293578,0.5688073394495413,0.14506880733944955,0.0
100,ARP_Spoofing,confidence_0.6,Confidence floor (τ=0.6),1744,312,0.38461538461538464,0.8899082568807339,0.2948717948717949,0.9648278319966647,0.18805009705639908,0.4713302752293578,0.08142201834862385,0.2505733944954128,0.11009174311926606,0.08658256880733944
100,ARP_Spoofing,confidence_0.7,Confidence floor (τ=0.7),1744,312,0.47115384615384615,0.9053899082568807,0.2948717948717949,0.9650284443687323,0.19025713298056213,0.4386467889908257,0.11410550458715596,0.20240825688073394,0.09461009174311927,0.15022935779816513
100,ARP_Spoofing,entropy_benign_p90,Entropy (benign-val p90),1744,312,0.9262820512820513,0.9868119266055045,0.2948717948717949,0.9687840424625785,0.26452522136836226,0.08084862385321101,0.47190366972477066,0.04128440366972477,0.013188073394495414,0.3927752293577982
100,ARP_Spoofing,entropy_benign_p95,Entropy (benign-val p95),1744,312,0.7307692307692307,0.9518348623853211,0.2948717948717949,0.9662522919122954,0.20974818517829127,0.34059633027522934,0.2121559633027523,0.10665137614678899,0.0481651376146789,0.29243119266055045
100,ARP_Spoofing,entropy_benign_p99,Entropy (benign-val p99),1744,312,0.3717948717948718,0.8876146788990825,0.2948717948717949,0.964789726853367,0.18757146275959263,0.48451834862385323,0.06823394495412843,0.30103211009174313,0.11238532110091744,0.0338302752293578
100,ARP_Spoofing,ensemble_p90,Ensemble AE+IF (p90),1744,312,0.2916666666666667,0.8732798165137615,0.2948717948717949,0.9623756539515034,0.13883053686813626,0.606651376146789,0.05217889908256881,0.21444954128440366,0.12672018348623854,0.0
100,ARP_Spoofing,ensemble_p95,Ensemble AE+IF (p95),1744,312,0.13782051282051283,0.845756880733945,0.2948717948717949,0.9610274043224681,0.10971361714574414,0.4157110091743119,0.024655963302752295,0.40538990825688076,0.15424311926605505,0.0
100,ARP_Spoofing,conf07_ent_p95,"Confidence + Entropy (τ=0.7, benign p95)",1744,312,0.7307692307692307,0.9518348623853211,0.2948717948717949,0.9662522919122954,0.20974818517829127,0.34059633027522934,0.2121559633027523,0.10665137614678899,0.0481651376146789,0.29243119266055045
100,ARP_Spoofing,full_enhanced,Full enhanced (conf+ent+ensemble),1744,312,0.6858974358974359,0.9438073394495413,0.2948717948717949,0.9654094958017098,0.19358098226394022,0.37327981651376146,0.2855504587155963,0.07396788990825688,0.05619266055045872,0.21100917431192662
